id,address,city,state,zipcode,latitude,longitude,bedrooms,bathrooms,rooms,squareFootage,lotSize,yearBuilt,lastSaleDate,lastSaleAmount,priorSaleDate,priorSaleAmount,estimated_value
22033985,2800 Krameria St,Denver,CO,80207,39.756768,-104.916016,3,3,6,1622,9900,1946,2009-03-18,300820,2008-11-21,0,664589
4063155,2250 Bellaire St,Denver,CO,80207,39.750259,-104.936924,4,4,8,2390,5950,1913,2006-04-20,679000,,,892961
15102904,2341 Albion St,Denver,CO,80207,39.751849,-104.939761,4,4,7,2902,5950,1907,2010-09-17,729000,2010-05-27,0,1214260
152923324,2985 Ivanhoe St,Denver,CO,80207,39.75988,-104.921435,2,1,4,855,6360,1948,2012-04-25,61200,,,363959
22292494,3301 Bellaire St,Denver,CO,80207,39.763289,-104.937196,2,1,5,1111,6560,1950,2002-09-16,163000,1999-10-27,126100,368380
24834259,2830 Olive St,Denver,CO,80207,39.75709,-104.906609,2,1,5,1111,7500,1949,2016-09-06,285000,1996-01-05,65000,360055
7462501,3318 Ash St,Denver,CO,80207,39.763674,-104.937735,3,2,5,1367,6250,1953,2010-09-02,191000,2010-04-13,0,367563
39731013,2670 Niagara St,Denver,CO,80207,39.756097,-104.910208,3,2,7,1367,7500,1948,2012-12-21,232500,2004-03-17,210500,422600
19647476,2621 Eudora St,Denver,CO,80207,39.755176,-104.93088,1,4,4,1623,4690,1998,2010-03-15,312500,2006-01-10,207000,550464
42036809,2646 Newport St,Denver,CO,80207,39.75561,-104.909064,5,3,8,1623,6250,1961,2013-05-14,375000,2013-01-23,205000,603182
22896894,3071 Dexter St,Denver,CO,80207,39.761555,-104.933135,3,2,6,1623,8920,1948,2013-05-15,252825,2010-01-12,207500,442150
184284885,3395 Pontiac St,Denver,CO,80207,39.765515,-104.906139,4,2,6,1879,6250,1957,1998-04-03,125000,,59900,401735
18765500,2970 Forest St,Denver,CO,80207,39.759694,-104.926601,3,3,6,2135,7810,1949,2013-07-31,188000,,,607128
1070226,2901 Clermont St,Denver,CO,80207,39.758564,-104.935325,4,3,10,2903,12800,1906,2012-03-02,419000,2007-10-25,0,794120
39601597,2670 Dahlia St,Denver,CO,80207,39.756047,-104.931407,2,1,5,856,6250,1912,2017-03-21,395000,2013-09-19,298000,387179
17080946,3240 Locust St,Denver,CO,80207,39.762861,-104.91375,2,2,4,856,6250,1951,2013-04-09,225200,2012-11-29,103000,407913
22179728,3550 Niagara St,Denver,CO,80207,39.766655,-104.91029,3,2,6,1112,7500,1952,2004-03-11,169900,,,404171
4761940,3545 Ivanhoe St,Denver,CO,80207,39.766453,-104.921449,2,2,5,1112,7500,1953,2009-03-12,123000,2005-10-03,200000,425351
142079826,3650 Niagara St,Denver,CO,80207,39.768455,-104.910294,2,2,6,1112,7500,1952,2016-11-03,384000,2014-04-07,265000,431572
3771418,2331 Pontiac St,Denver,CO,80207,39.751642,-104.906141,3,2,5,1112,6500,1953,2015-01-09,306000,2000-05-04,140000,455282
967501,2951 Oneida St,Denver,CO,80207,39.759389,-104.908554,3,1,5,1112,7500,1952,2005-04-11,185000,2000-09-01,143000,358241
52426677,3595 Ivanhoe St,Denver,CO,80207,39.76727,-104.921449,3,2,5,1112,7500,1953,2016-07-22,396500,2015-08-14,320000,428248
7506648,2655 Newport St,Denver,CO,80207,39.755752,-104.909687,2,2,5,1112,6250,1948,2006-02-23,226500,1998-07-02,134000,415518
17215558,3595 Niagara St,Denver,CO,80207,39.767311,-104.910938,3,2,6,1112,7500,1953,2008-10-09,87000,2008-07-17,0,391261
3944413,3590 Oneida St,Denver,CO,80207,39.767311,-104.907837,2,1,6,1112,7500,1952,1998-12-30,100000,,,367593
16791480,2911 Niagara St,Denver,CO,80207,39.758732,-104.91086,2,2,4,1112,7500,1951,2016-03-07,335000,2013-08-06,86000,357596
9245083,3575 Niagara St,Denver,CO,80207,39.766983,-104.910933,3,2,6,1112,7500,1953,2000-04-05,146900,,,392831
17749777,3025 Pontiac St,Denver,CO,80207,39.760702,-104.906105,3,2,6,1112,7500,1953,2010-05-10,249500,2010-02-02,0,480691
18719758,3515 Niagara St,Denver,CO,80207,39.76599,-104.910921,3,2,6,1112,7500,1953,2013-11-13,277000,2013-06-11,172500,456495
51194925,2623 Forest St,Denver,CO,80207,39.755172,-104.927407,2,2,6,1368,6250,1929,2012-12-17,385500,2010-08-30,0,615902
184741657,2646 Elm St,Denver,CO,80207,39.755576,-104.929086,2,3,7,1368,6250,1926,2012-07-06,427500,2012-01-23,235000,658035
3755803,2567 Eudora St,Denver,CO,80207,39.75414,-104.930838,3,2,6,1368,6250,1922,2011-08-30,355000,2006-09-24,385000,622396
39847520,2090 N Glencoe St,Denver,CO,80207,39.749089,-104.92547,2,3,6,1368,6250,1928,2011-04-26,360000,2005-09-26,456000,677258
19647473,2630 Eudora St,Denver,CO,80207,39.755315,-104.930243,4,3,8,1880,7810,1912,2015-10-23,620000,2001-10-05,379950,666168
3635788,2975 Eudora St,Denver,CO,80207,39.759752,-104.930872,2,1,4,857,6250,1952,2006-04-08,174000,2005-09-14,182481,353011
4422026,3290 Niagara St,Denver,CO,80207,39.763691,-104.910273,2,1,4,857,6250,1952,1998-10-01,12250,,,371390
20708529,3073 Birch St,Denver,CO,80207,39.761426,-104.936411,3,1,6,1113,5650,1951,2015-10-28,315000,2009-06-02,190000,391464
17326837,3748 Dexter Ct,Denver,CO,80207,39.768746,-104.932305,3,2,6,1113,3200,2002,2002-07-05,176020,,,359380
46302429,2805 Dahlia St,Denver,CO,80207,39.756655,-104.931999,2,2,6,1113,5800,1927,2013-02-15,332500,2002-03-21,195000,594059
19402485,3624 Dexter St,Denver,CO,80207,39.767649,-104.933053,3,1,6,1113,3200,2001,2015-11-20,270000,2002-05-07,157310,349959
3711673,2550 Eudora St,Denver,CO,80207,39.7538,-104.930188,2,2,4,1113,6250,1951,2007-07-05,285000,2005-12-09,210853,508270
1906600,3640 Jasmine St,Denver,CO,80207,39.76815,-104.918501,3,2,6,1369,6250,1954,2015-10-28,307000,2013-10-08,222500,382930
14903099,3508 Locust St,Denver,CO,80207,39.765943,-104.913769,4,2,6,1369,6250,1953,2013-01-04,225000,2011-02-24,168000,439484
184287387,4333 E 26th Ave,Denver,CO,80207,39.754877,-104.936435,3,2,7,1369,5950,1926,1998-10-26,238000,,,550408
24566806,2645 Fairfax St,Denver,CO,80207,39.755578,-104.928562,3,2,7,1369,6250,1927,2014-06-18,435000,2011-01-03,246200,638623
21552248,3670 Monaco Pkwy,Denver,CO,80207,39.768884,-104.912116,3,2,7,1881,9370,1954,2015-02-19,355000,,87400,468341
184287547,5400 Montview Blvd,Denver,CO,80207,39.747112,-104.924315,3,3,6,2137,12500,1930,2012-06-13,621800,,,918116
18804729,2242 Eudora St,Denver,CO,80207,39.749993,-104.930173,4,4,9,2393,6250,1888,2001-10-25,315000,2001-02-23,0,818533
52282143,2865 Kearney St,Denver,CO,80207,39.757825,-104.917926,5,3,9,3417,6200,1947,1998-11-12,104500,,,659725
4433695,2533 N Glencoe St,Denver,CO,80207,39.75355,-104.926095,2,2,5,858,4690,1925,2005-08-30,247000,1998-06-29,135000,486129
151775966,2515 N Glencoe St,Denver,CO,80207,39.753242,-104.926097,2,1,5,858,4690,1925,2010-07-07,240000,,,500202
1026887,2533 Forest St,Denver,CO,80207,39.753547,-104.927298,2,1,5,858,4690,1926,2005-06-14,269000,2003-12-16,254000,485816
49487494,7565 E 21st Ave,Denver,CO,80207,39.749093,-104.899755,2,1,4,858,6510,1949,2001-09-11,180000,,,368697
140180908,2262 Jasmine St,Denver,CO,80207,39.750412,-104.918421,2,2,6,1114,6200,1932,2011-12-02,415000,2009-04-27,407500,618990
16791476,2920 Magnolia St,Denver,CO,80207,39.758823,-104.911404,3,2,5,1114,6250,1950,2008-11-21,128000,2008-09-10,0,375289
39579422,2041 Ivy St,Denver,CO,80207,39.748268,-104.920255,2,2,6,1114,6250,1925,2013-09-05,425000,2004-04-20,332000,640202
1789670,2810 Clermont St,Denver,CO,80207,39.756793,-104.934698,2,2,5,1114,5950,1933,2005-04-27,340000,2003-09-10,295000,549811
11694113,3052 Krameria St,Denver,CO,80207,39.761086,-104.916088,3,2,6,1114,7240,1948,2009-06-08,242500,2009-01-21,125000,435069
14336400,2340 Holly St,Denver,CO,80207,39.751868,-104.921948,2,2,6,1370,6250,1915,2015-08-28,601000,2012-10-04,482000,643868
143040081,2255 Dexter St,Denver,CO,80207,39.75033,-104.93315,2,1,6,1370,5950,1912,2011-08-10,290000,,,671311
1789668,2671 Ash St,Denver,CO,80207,39.755975,-104.938633,3,2,6,1370,5950,1932,2012-12-03,350001,2012-09-10,0,599461
206002807,3275 Ash St,Denver,CO,80207,39.76327,-104.938453,5,2,9,1626,8435,1947,2006-07-06,27702,,,432709
46310314,2824 Elm St,Denver,CO,80207,39.757227,-104.929085,1,2,4,603,3120,1958,2010-06-15,175400,2010-04-07,0,384782
12129001,3395 Niagara St,Denver,CO,80207,39.765515,-104.910914,2,2,4,859,6250,1952,2015-02-23,295500,2012-05-01,204900,395788
20927228,2820 Ivanhoe St,Denver,CO,80207,39.757004,-104.920775,2,2,4,859,6250,1948,2012-08-01,274000,2001-07-06,199500,476270
43166921,2668 Birch St,Denver,CO,80207,39.755976,-104.935798,2,3,5,1115,5950,1912,2015-02-23,490000,2012-07-11,421000,629664
8547559,2900 Krameria St,Denver,CO,80207,39.75851,-104.916084,3,1,5,1115,6360,1949,2013-07-17,260000,2006-09-20,157000,379593
21705857,3001 Grape St,Denver,CO,80207,39.760341,-104.92492,2,2,5,1115,7810,1947,2014-05-15,346500,2013-08-29,195000,409934
39590631,2550 Clermont St,Denver,CO,80207,39.753837,-104.934714,2,2,5,1115,4460,1923,2005-03-02,274000,,,529331
24809647,3330 Krameria St,Denver,CO,80207,39.764398,-104.916072,3,2,7,1371,6250,1952,2013-11-12,290000,2013-05-01,132500,402367
39723724,6200 E 22nd Ave,Denver,CO,80207,39.749084,-104.916004,4,3,8,2395,9150,1950,2015-10-26,830000,2004-12-07,461000,895782
39776544,4901 Montview Blvd,Denver,CO,80207,39.747733,-104.930258,3,3,9,3163,12300,1955,2017-07-11,875000,2004-05-12,580000,882527
51303869,2933 Ivanhoe St,Denver,CO,80207,39.759062,-104.921432,2,2,4,860,6360,1948,2009-10-22,224500,2000-09-20,136500,451556
1027666,2820 Niagara St,Denver,CO,80207,39.757016,-104.910213,2,1,5,860,6250,1948,2016-10-10,292000,2014-07-29,235500,313147
4132898,2945 Eudora St,Denver,CO,80207,39.759343,-104.930873,2,1,4,860,6250,1952,2011-04-13,107000,2010-10-11,0,358590
21216780,3090 Jasmine St,Denver,CO,80207,39.761588,-104.91842,3,2,5,860,9530,1949,2017-06-15,379000,2010-09-15,120500,401035
51125052,3385 Olive St,Denver,CO,80207,39.765382,-104.907296,2,1,4,860,6250,1954,2000-10-12,120000,,,371996
184289118,2251 Pontiac St,Denver,CO,80207,39.750715,-104.906142,2,2,4,860,7150,1949,2015-08-17,323000,2012-04-18,162500,404003
16433771,3321 Olive St,Denver,CO,80207,39.764272,-104.907284,2,3,4,860,6250,1954,2011-10-03,172500,2011-02-17,0,415927
51206136,3670 Holly St,Denver,CO,80207,39.768687,-104.921981,2,2,4,860,6250,1954,1999-09-27,131000,,,380160
11094930,3360 Olive St,Denver,CO,80207,39.764965,-104.906664,2,2,4,860,6250,1954,2007-01-25,174900,,,381747
184293047,2211 Poplar St,Denver,CO,80207,39.750126,-104.905003,4,2,8,860,8120,1949,2014-06-09,225000,1989-11-22,42000,403275
2647013,2241 Pontiac St,Denver,CO,80207,39.750565,-104.906143,2,2,4,860,7150,1949,2004-10-26,223500,2000-02-24,164900,436164
16114733,3340 Dexter St,Denver,CO,80207,39.763966,-104.932812,3,1,6,1116,6250,1950,2008-10-30,96000,2008-07-25,0,332134
46360129,3015 Ivy St,Denver,CO,80207,39.760604,-104.920261,3,1,5,1116,6360,1948,2002-05-24,179400,2001-08-09,110000,391387
23768970,3695 Niagara St,Denver,CO,80207,39.769112,-104.910939,3,2,6,1116,7500,1952,2017-06-30,347200,2012-11-30,200000,383676
23768973,3680 Niagara St,Denver,CO,80207,39.768949,-104.910302,3,2,6,1116,7500,1952,2015-03-04,280000,1990-09-01,46500,427549
14916651,2065 Hudson St,Denver,CO,80207,39.748687,-104.923801,2,2,5,1116,5000,1924,2011-05-02,360000,2007-09-08,340000,581400
184287450,2290 Dahlia St,Denver,CO,80207,39.75088,-104.931364,2,2,6,1372,6300,1926,2012-02-22,340000,1998-05-04,200000,620934
7650824,2960 Magnolia St,Denver,CO,80207,39.759369,-104.911407,3,1,5,1372,6250,1950,2007-01-18,149000,2006-08-18,0,366695
144962381,2130 Niagara St,Denver,CO,80207,39.749195,-104.910155,3,2,5,1372,7310,1949,2017-04-11,465000,2010-05-17,158500,442777
15469615,2674 Cherry St,Denver,CO,80207,39.756117,-104.933597,2,2,6,1372,5950,1924,2014-05-06,534000,2014-03-05,534000,619502
3057702,2670 Eudora St,Denver,CO,80207,39.756019,-104.930241,3,3,6,1628,6250,1910,2005-04-30,364000,2004-07-23,272500,672570
3098096,3615 Leyden St,Denver,CO,80207,39.767743,-104.915571,2,4,6,1628,6250,1952,2008-08-20,189000,2007-12-28,78000,527042
184285161,4360 Montview Blvd,Denver,CO,80207,39.747065,-104.935726,4,4,8,2652,7270,1939,2012-07-18,683223,,,968856
30417654,2222 Forest St,Denver,CO,80207,39.749825,-104.926655,4,5,8,3420,5625,2007,2010-05-03,875000,2007-06-30,180000,1339022
13776091,2020 Niagara St,Denver,CO,80207,39.74814,-104.909978,6,5,11,7004,23700,1944,2010-02-09,575000,2009-05-13,365000,1376598
8443789,3394 Magnolia St,Denver,CO,80207,39.765515,-104.911439,2,2,4,861,6250,1952,2008-04-29,142000,2008-04-22,0,385177
51320889,3008 Elm St,Denver,CO,80207,39.760463,-104.929078,2,2,4,861,6250,1949,2010-06-17,251000,2009-09-02,180000,465157
10061955,3695 Grape St,Denver,CO,80207,39.768941,-104.924924,3,2,5,1117,6250,1955,2009-03-31,190000,2008-08-26,44984,412357
21696066,3050 Jasmine St,Denver,CO,80207,39.761011,-104.918419,2,1,5,1117,6360,1949,2002-09-09,180000,2000-03-22,168800,383986
2965845,5521 Martin Luther King Blvd,Denver,CO,80207,39.762233,-104.923381,3,1,5,1117,7930,1952,2007-07-16,134900,2007-05-02,0,361221
23012138,2635 Dexter St,Denver,CO,80207,39.755429,-104.933131,2,3,5,1373,5950,1914,2012-08-09,465900,2012-03-08,284600,696979
13104902,3231 Monaco Pkwy,Denver,CO,80207,39.762625,-104.913225,2,3,5,1373,9370,1953,2017-05-22,382000,2013-09-17,0,388899
151759169,2662 Elm St,Denver,CO,80207,39.755852,-104.929086,2,3,7,1373,6250,1926,2010-12-01,399900,2010-07-09,212000,661489
11309637,2676 Elm St,Denver,CO,80207,39.756131,-104.929086,3,2,7,1373,6250,1928,2008-04-23,415000,2007-10-31,286000,615024
184741659,2695 Fairfax St,Denver,CO,80207,39.756414,-104.928561,3,2,6,1373,6250,1928,2007-05-11,250000,,,575295
8417229,2950 Forest St,Denver,CO,80207,39.759351,-104.9266,2,2,6,1629,7810,1947,2009-12-07,310000,2009-07-14,0,556572
21505584,3765 Eudora St,Denver,CO,80207,39.768793,-104.930836,4,2,6,1629,6350,1953,2001-07-10,155000,1998-07-10,97500,389261
19591104,2565 N Glencoe St,Denver,CO,80207,39.754082,-104.926089,4,4,7,2141,6250,1925,2005-12-29,395000,2004-06-30,339500,886853
184288901,2045 Birch St,Denver,CO,80207,39.748286,-104.936463,3,3,7,2397,8920,1912,2016-11-14,925000,,,971522
5112623,2845 Dahlia St,Denver,CO,80207,39.757347,-104.931998,1,2,5,606,5800,1925,2005-12-06,225000,2001-09-21,171000,392258
16214307,3268 Ivanhoe St,Denver,CO,80207,39.763216,-104.920819,2,2,5,862,6250,1954,2014-10-08,225000,2000-09-29,159000,391019
19591099,2551 N Glencoe St,Denver,CO,80207,39.753859,-104.926092,2,2,5,862,4690,1925,2013-05-20,403500,2012-11-21,256100,575986
16791512,3283 Ivanhoe St,Denver,CO,80207,39.763444,-104.921452,2,2,5,862,6250,1954,2016-02-29,308000,,45700,406708
16114731,3243 Ivanhoe St,Denver,CO,80207,39.762758,-104.921452,2,2,4,862,6250,1954,2013-11-22,234900,2013-04-24,179000,414735
49445775,2970 Ivanhoe St,Denver,CO,80207,39.759743,-104.920786,2,2,4,862,6360,1948,2001-05-21,210000,2001-01-03,140000,403181
184287260,3253 Ivy St,Denver,CO,80207,39.762912,-104.92029,2,2,4,862,6250,1954,2000-07-06,136900,2000-07-06,136900,410096
1800588,2680 Ivy St,Denver,CO,80207,39.756285,-104.919613,2,2,4,862,6200,1948,2005-06-24,230000,2003-08-19,215000,425709
184284957,3286 Ivanhoe St,Denver,CO,80207,39.763512,-104.920818,2,2,5,862,6250,1954,1998-08-13,91900,,,390556
8280870,3266 Jasmine St,Denver,CO,80207,39.763252,-104.918486,2,1,5,862,6250,1954,2010-04-05,139900,2009-11-16,0,365165
43244152,2941 Ivanhoe St,Denver,CO,80207,39.759197,-104.921433,2,2,4,862,6360,1948,2003-03-04,186600,,,440130
16214304,3267 Ivanhoe St,Denver,CO,80207,39.763168,-104.921452,2,1,5,862,6250,1954,2001-02-26,173000,,,369539
16791509,3258 Holly St,Denver,CO,80207,39.763027,-104.921973,2,2,5,862,6250,1954,2017-03-15,304000,1998-04-20,90000,426300
16791511,3250 Holly St,Denver,CO,80207,39.762891,-104.921975,2,2,4,862,6250,1954,2015-10-09,272500,1996-10-01,10500,384592
46337925,2940 Ivanhoe St,Denver,CO,80207,39.759196,-104.920784,2,1,4,862,6360,1948,2017-03-16,250000,2002-06-05,169600,371627
51105635,2379 Fairfax St,Denver,CO,80207,39.75252,-104.928486,3,2,6,1118,4170,1925,1999-05-03,177300,,,516033
141855674,2610 Kearney St,Denver,CO,80207,39.755093,-104.917204,3,3,5,1118,7440,1946,2017-02-10,588950,2006-08-07,0,482284
43150373,2612 Albion St,Denver,CO,80207,39.755147,-104.939135,2,2,5,1118,5950,1941,2003-06-16,212000,,,454531
4315863,2367 Cherry St,Denver,CO,80207,39.752244,-104.934243,2,2,6,1374,4460,1910,2014-11-13,500000,2001-05-16,264000,571909
967493,2920 Niagara St,Denver,CO,80207,39.758899,-104.910254,3,2,7,1374,7500,1951,2008-02-05,228000,2007-10-09,99600,428671
22855448,3249 Albion St,Denver,CO,80207,39.762959,-104.939663,3,2,6,1374,6250,1942,2013-08-20,194000,2008-06-12,190000,388877
13551292,2631 Forest St,Denver,CO,80207,39.755308,-104.927406,2,3,6,1374,6250,1930,2011-04-25,530500,2007-06-07,549000,739373
3004888,2565 Locust St,Denver,CO,80207,39.754152,-104.914327,3,2,6,1374,9750,1943,2014-01-10,285000,2004-12-08,295000,547804
22292627,2653 Fairfax St,Denver,CO,80207,39.755716,-104.928562,3,1,7,1630,6250,1927,2002-07-22,27500,2000-03-06,265000,587647
43044211,2320 Ivanhoe St,Denver,CO,80207,39.75146,-104.920788,4,3,8,1886,6250,1925,2003-12-11,370000,,,652642
19020348,2630 Ash St,Denver,CO,80207,39.755423,-104.93802,3,5,7,3166,5950,1925,2016-06-28,1152000,2015-03-31,730000,949304
4132896,2960 Eudora St,Denver,CO,80207,39.75962,-104.930228,2,2,4,863,6250,1952,2004-07-13,255500,2004-05-14,186000,458197
19969996,3024 Elm St,Denver,CO,80207,39.76074,-104.929079,2,2,5,863,6250,1949,2016-09-29,399000,2014-03-17,285900,432455
152925640,3295 Newport St,Denver,CO,80207,39.76369,-104.909743,2,2,4,863,6250,1952,2013-06-03,237000,,,391491
19835906,2652 Ivy St,Denver,CO,80207,39.755869,-104.919613,2,1,4,863,6200,1948,2007-02-09,500,1984-11-01,62500,399173
39799003,2895 Leyden St,Denver,CO,80207,39.758242,-104.915545,2,1,4,863,6600,1948,2004-06-21,197000,1999-12-23,150000,387285
43130980,2571 N Glencoe St,Denver,CO,80207,39.754201,-104.926089,2,2,5,863,4690,1925,2003-09-23,255000,,,499439
19591424,3380 Magnolia St,Denver,CO,80207,39.765242,-104.911439,2,2,4,863,6250,1952,1998-05-05,95500,,,382780
43219973,2825 Leyden St,Denver,CO,80207,39.757279,-104.915545,2,1,4,863,6600,1948,2003-05-22,148000,,,363999
1027664,2820 Leyden St,Denver,CO,80207,39.757076,-104.914846,2,2,4,1119,7500,1947,2013-05-31,330000,2005-05-19,275000,535493
152784900,2820 Holly St,Denver,CO,80207,39.757053,-104.921949,2,1,4,1119,7810,1948,2017-06-01,500000,2016-07-29,375000,503481
148856865,2600 Grape St,Denver,CO,80207,39.754904,-104.924307,2,2,5,1119,6250,1948,2016-09-09,497000,2010-07-27,341500,556285
46264447,3650 Ivy St,Denver,CO,80207,39.768421,-104.919656,2,2,5,1119,6250,1954,2016-02-25,410000,2015-03-19,280000,393696
39634312,2314 Dexter St,Denver,CO,80207,39.751369,-104.932512,2,3,6,1375,5236,1909,2017-03-13,510000,2013-10-31,405000,606548
16287697,3579 Dahlia St,Denver,CO,80207,39.766961,-104.932022,3,2,7,1375,4003,2002,2009-04-23,150500,2008-08-14,0,378595
51194835,2621 Elm St,Denver,CO,80207,39.755181,-104.929722,2,3,5,1375,4690,1913,2012-04-02,388500,1999-04-05,169900,763428
1151745,3365 Olive St,Denver,CO,80207,39.765072,-104.907293,3,2,6,1375,6250,1954,2008-06-26,160000,2008-03-21,0,376724
43043891,2315 Bellaire St,Denver,CO,80207,39.751374,-104.93754,2,1,5,1375,5950,1913,2003-07-16,275000,,,620263
26679301,2346 Ash St,Denver,CO,80207,39.752054,-104.938022,3,3,7,2655,5950,1910,2016-11-16,930000,2012-09-28,684872,1120891
46336089,2065 Grape St,Denver,CO,80207,39.748671,-104.92496,4,3,9,2911,6250,1925,2013-08-29,865000,2002-07-08,282500,1366630
184285013,2583 N Glencoe St,Denver,CO,80207,39.754404,-104.926085,2,2,5,864,4690,1925,2016-08-10,497000,2010-07-02,185000,533183
4132894,2821 Dahlia St,Denver,CO,80207,39.756935,-104.931999,2,2,5,864,5800,1927,2007-04-20,304900,2005-09-01,308500,494928
24833170,2680 Ash St,Denver,CO,80207,39.756249,-104.938013,2,2,5,864,5950,1941,2016-06-15,459900,2008-09-03,267500,475837
143043089,2612 Elm St,Denver,CO,80207,39.755029,-104.929087,2,2,6,1120,6250,1924,2011-02-01,375000,2010-05-04,265600,589158
53282113,3555 Grape St,Denver,CO,80207,39.766604,-104.924916,3,2,5,1120,6250,1955,2014-12-23,359900,2014-09-08,0,433686
184288750,3501 Grape St,Denver,CO,80207,39.765777,-104.924915,3,2,5,1120,6250,1954,2017-03-20,407000,2016-06-24,290000,412834
24343622,3580 Elm St,Denver,CO,80207,39.767131,-104.929082,3,2,5,1120,5100,1954,2015-02-19,305000,2009-03-20,182500,421189
1027865,3520 Elm St,Denver,CO,80207,39.766033,-104.929081,3,2,5,1120,5100,1954,2017-06-14,330000,2008-01-22,190000,403898
18048142,3550 Elm St,Denver,CO,80207,39.766582,-104.929082,3,2,5,1120,5100,1954,2009-09-08,152000,,,411278
16742294,2989 Krameria St,Denver,CO,80207,39.760014,-104.916729,3,2,5,1120,6360,1947,2016-02-10,300000,2012-03-08,200000,412121
18048136,3566 Elm St,Denver,CO,80207,39.766857,-104.929082,3,2,5,1120,5100,1954,2000-09-07,130000,1999-12-21,117500,388269
17676302,3630 Locust St,Denver,CO,80207,39.768097,-104.913785,2,2,4,1120,6250,1955,2013-10-31,186400,2010-12-23,0,407413
1151858,3553 Hudson St,Denver,CO,80207,39.766605,-104.923761,3,2,5,1120,6250,1954,2007-10-16,179000,,,410815
51206226,3675 Grape St,Denver,CO,80207,39.768673,-104.924924,3,2,5,1120,6250,1955,1999-09-10,58000,,,378653
19772252,3510 Elm St,Denver,CO,80207,39.765896,-104.929081,3,2,5,1120,5100,1954,2010-11-19,121000,2010-09-21,0,406344
618074,3590 Elm St,Denver,CO,80207,39.767263,-104.929083,3,2,5,1120,5100,1954,2011-08-29,199900,2010-11-09,110000,425479
16214319,3091 Ivy St,Denver,CO,80207,39.761692,-104.920264,2,1,4,1120,6360,2004,2004-08-11,81500,,,335267
184287350,2870 Monaco Pkwy,Denver,CO,80207,39.758006,-104.912037,3,3,6,1376,9370,1951,1998-03-11,200000,,,529856
39697808,2520 Fairfax St,Denver,CO,80207,39.753306,-104.927835,2,2,5,1376,4690,1910,2005-04-08,319900,2005-01-05,185000,609216
49445274,2950 Ash St,Denver,CO,80207,39.759328,-104.93802,3,2,6,1376,5950,1930,2001-04-16,289900,2000-01-11,185000,511233
1789677,2923 Bellaire St,Denver,CO,80207,39.758782,-104.937506,3,2,6,1376,5950,1927,2015-01-07,479500,2014-08-06,340000,605814
144724850,3001 Ivanhoe St,Denver,CO,80207,39.760364,-104.921439,3,3,6,1888,9531,1953,2015-08-03,485000,2013-05-03,380000,623328
39819430,2045 Dexter St,Denver,CO,80207,39.748378,-104.933169,3,3,7,2144,7500,1939,2004-07-07,548000,1998-06-24,0,888688
39899272,2219 Bellaire St,Denver,CO,80207,39.749709,-104.937563,4,3,7,2144,5950,1915,2005-03-23,587000,,,842299
19402259,2380 Colorado Blvd,Denver,CO,80207,39.75246,-104.940253,3,4,9,2400,5950,1925,2015-10-21,775000,2003-01-14,359500,859213
22414005,2312 Clermont St,Denver,CO,80207,39.751377,-104.934737,3,4,6,2400,5950,1911,2003-06-16,575000,2000-05-08,550000,986654
18162310,3260 Jasmine St,Denver,CO,80207,39.763114,-104.918487,2,2,4,865,6250,1954,1998-04-16,115000,1995-07-01,55300,379446
15920569,3580 Fairfax St,Denver,CO,80207,39.766996,-104.927861,2,1,4,865,6350,1953,2014-09-09,227900,2014-04-16,163080,317536
2656553,3581 Fairfax St,Denver,CO,80207,39.766995,-104.92854,2,1,4,865,7570,1954,2009-07-06,71400,2004-07-13,185000,319113
43233049,2862 Ivy St,Denver,CO,80207,39.757687,-104.919599,2,1,5,865,6200,1950,2003-12-02,189500,1999-04-19,119000,396609
15920566,3560 Fairfax St,Denver,CO,80207,39.766723,-104.92786,2,1,4,865,6350,1953,2009-07-15,90000,2001-09-05,144500,305896
1070317,3575 Forest St,Denver,CO,80207,39.76686,-104.927325,2,1,5,865,6380,1953,2014-12-03,210000,2003-08-05,115000,326970
763229,3585 Forest St,Denver,CO,80207,39.767133,-104.927325,2,1,4,865,6380,1953,2007-01-23,113400,2006-02-03,0,305490
147532489,2895 Niagara St,Denver,CO,80207,39.758252,-104.910858,2,1,4,1121,6250,1947,2013-06-17,195100,,,361616
3980097,3025 Leyden St,Denver,CO,80207,39.760599,-104.915554,2,2,5,1121,6360,1950,2006-07-19,250000,2004-08-13,259000,418261
4761898,2850 Ivy St,Denver,CO,80207,39.757549,-104.919598,2,1,6,1121,6200,1950,2006-11-20,34780,2005-11-18,157500,386474
15581232,2985 Locust St,Denver,CO,80207,39.759834,-104.914386,3,2,6,1121,7630,1948,2014-04-18,322300,2013-03-27,198000,445962
3826532,2545 Bellaire St,Denver,CO,80207,39.75376,-104.937541,2,1,6,1121,4460,1916,2003-06-26,287500,1999-03-17,198900,545010
39540762,2200 Magnolia St,Denver,CO,80207,39.749972,-104.911295,2,2,5,1121,6500,1948,2005-06-07,213000,2005-01-11,163000,432779
17582821,2322 Magnolia St,Denver,CO,80207,39.751508,-104.911309,2,1,4,1121,5340,1948,2012-06-29,209000,2003-02-19,190000,379303
1800601,2626 Holly St,Denver,CO,80207,39.755318,-104.921973,3,2,7,1633,6250,1912,2003-06-18,335000,,,633544
5171335,2045 Monaco Pkwy,Denver,CO,80207,39.748366,-104.913161,3,3,5,1633,8970,1949,2005-11-22,366000,2001-05-03,0,566519
